"","headline","headline.type","magnitude","confidence","custom_id","company_name","prompt_type","explanation","input_tokens","output_tokens","headline.type.num","date","permno","ret","ret_fd1","ret_fd5","ret_fd10","ret_ld1","ret_ld2","ret_ld3"
"16552","Aptose Reports Proposed Common Stock Offering, Size Not Disclosed","neutral",0.3,0.7,31256,"APTOSE BIOSCIENCES INC",7,"the news about aptose proposing a common stock offering is neutral as it does not provide enough information to determine a positive or negative impact; the size of the offering is not disclosed, which leaves uncertainty about its implications.",137,78,1,"2019-05-29",77569,11.940298974514,-11.1111111938953,-17.777776838658,-4.44443981815001,-0.985220726579428,1.51515004137766,1.51515004137766
"16553","Jim Cramer Shares His Thoughts On Alibaba, Nike And More","neutral",0.1,0.6,31264,"ALIBABA GROUP HOLDING LTD",7,"the headline simply states that jim cramer is sharing his thoughts on alibaba and nike, without indicating whether those thoughts are positive or negative.",136,57,1,"2019-05-29",14888,-1.50507194921374,-0.924703851342201,-0.544334728829143,4.95802606200866,-0.12258222559467,-0.762822091470683,-2.53101073549479
"16554","5 New Ways To Start Investing This Summer","neutral",0.1,0.8,31280,"BANK OF AMERICA CORP",7,"the headline does not directly mention bank of america corp or provide any specific information about the company's performance or outlook.",130,59,1,"2019-05-29",59408,-0.537633057683706,-2.12612673640251,0.576575836388993,1.26262105276846,-0.993614923208952,0.504320535783886,-2.07090272173179
"16555","Nightstar Therapeutics Offers Expected Timetable For Purchase By Biogen","positive",0.8,0.9,31288,"BIOGEN INC",7,"the news about nightstar therapeutics offering an expected timetable for purchase by biogen suggests a strategic acquisition, which is generally seen as a positive development for the acquiring company.",129,69,2,"2019-05-29",76841,-0.948833674192429,0.170100666582584,1.2041191271567,3.1468212239816,-0.669428473338485,-1.55820671153425,-4.04186544839498
"16556","BMO Q2 EPS C$2.26 Up From C$1.86 YoY, Net Sales C$5.65B Up From $5.25B YoY","positive",0.8,0.9,31304,"BANK MONTREAL QUE",7,"the news is positive because both the eps (earnings per share) and net sales have increased year-over-year, indicating financial growth and improved performance for bank montreal que.",157,71,2,"2019-05-29",81284,-2.09100991487503,-1.24916099011898,-0.201469375611296,-0.201469385171382,-1.38762770220637,0.62194142611296,-1.82052437078719
"16557","BSQUARE Late Tues. Reported Grant To Purchase 100K Shares Of Common Stock Under Inducement Award Plan","neutral",0.3,0.7,31312,"BSQUARE CORP",7,"the news about bsquare corp granting the purchase of 100k shares under an inducement award plan is neutral as it does not provide enough information to determine a positive or negative impact on the company's performance or stock value.",141,80,1,"2019-05-29",87302,-3.74150089919567,4.59364391863346,3.8869309881973,-3.1802086912547,-1.34228058159351,0.684930794602012,5.00000387607744
"16558","British American Tobacco shares are trading lower after Nielsen data published on Tuesday showed a drop in cigarette sales for the four-week period ended May 18.","negative",0.8,0.9,31320,"BRITISH AMERICAN TOBACCO PLC",7,"the news is negative because it reports a drop in cigarette sales, which is likely to impact british american tobacco's revenue and share price negatively.",156,63,0,"2019-05-29",59504,-1.54185397550464,-0.419456698000431,0.53132678341905,3.35570709736686,-4.06761988997459,-3.12083741571028,-3.94076077115372
"16559","Q1 Earnings Outlook For Burlington Stores","neutral",0.3,0.7,31328,"BURLINGTON STORES INC",7,"the headline simply states that there is an outlook for q1 earnings for burlington stores without indicating whether the outlook is positive or negative.",129,61,1,"2019-05-29",14182,-1.27797648310661,6.86986222863197,9.34246530394232,13.2945229181424,-4.17908318340778,-4.9183452001317,-4.22252703898279
"16560","CalAmp shares are trading lower after Goldman Sachs downgraded the stock from Neutral to Sell and lowered the price target from $13 to $11.","negative",0.8,0.9,31336,"CALAMP CORP",7,"the news is negative because goldman sachs downgraded calamp's stock rating from neutral to sell and lowered the price target, which typically indicates a lack of confidence in the company's future performance.",147,73,0,"2019-05-29",20670,-10.1806297898293,-0.914071593433618,-5.66727521043393,-6.30712619081681,-3.1026205047965,-3.33333381666132,-6.09097882251377
"16561","Goldman Sachs Downgrades CalAmp to Sell, Lowers Price Target to $11 Price Target","negative",0.8,0.9,31344,"CALAMP CORP",7,"the news is negative because a downgrade to 'sell' and a lowered price target from a major financial institution like goldman sachs typically indicates a lack of confidence in the company's future performance.",138,71,0,"2019-05-29",20670,-10.1806297898293,-0.914071593433618,-5.66727521043393,-6.30712619081681,-3.1026205047965,-3.33333381666132,-6.09097882251377
"16562","Can-Fite Biopharma Q1 EPS $(0.04) Misses $(0.01) Estimate, Sales $299K Down From $632K YoY","negative",0.8,0.9,31352,"CAN FITE BIOPHARMA LTD",7,"the news is negative because can-fite biopharma reported a larger-than-expected loss per share and a significant decline in sales compared to the previous year.",160,67,0,"2019-05-29",14272,-4.81100007891655,9.38628166913986,12.9963951773785,3.61010525863326,-2.99999713897705,-1.68918752249938,-9.62732744205728
"16563","Canadian Natural Resources shares are trading higher after the company announced it will acquire Devon Energy's Canadian business for $2.8 billion.","positive",0.8,0.9,31368,"CANADIAN NATURAL RESOURCES LTD",7,"the news is positive because the acquisition of devon energy's canadian business is likely seen as a strategic expansion, which is reflected in the higher trading shares of canadian natural resources.",151,69,2,"2019-05-29",88391,3.73190976679325,-0.660794088616967,-4.95594869469781,-1.46842756786069,1.00000090897083,1.62538732964856,-2.12448636437872
"16564","'$CORT Corcept Therapeutics gets European Commission approval of Relacorilant for the treatment of Cushing's Syndrome.' -Tweets TradeHawk","positive",0.8,0.9,31376,"CORCEPT THERAPEUTICS INC",7,"the approval of relacorilant by the european commission for the treatment of cushing's syndrome is a significant regulatory milestone that is likely to enhance corcept therapeutics' market position and revenue potential.",156,75,2,"2019-05-29",90125,0.398803222924471,-0.695131067186594,1.19165735127014,3.37636726816621,-2.71581653505564,-4.29389153164684,-1.66666749873209
"16565","Firstwave Cloud Technology, Cisco Agree to Joint Investment in Tech Lab","positive",0.8,0.9,31392,"CISCO SYSTEMS INC",7,"the news is positive as it indicates a collaborative investment between cisco and firstwave cloud technology, which suggests growth and innovation opportunities for cisco.",133,62,2,"2019-05-29",76076,-1.3906916603446,0.733357248827815,2.95223719701279,5.03948916867638,-0.809267349541187,-0.479790270418334,-3.16034913578488
"16566","Canadian Solar Signs 1,800 MW Module Supply Agreement With EDF Renewables North America","positive",0.8,0.9,31408,"CANADIAN SOLAR INC",7,"the news about canadian solar signing a significant 1,800 mw module supply agreement with edf renewables north america is positive as it indicates a substantial business deal and potential revenue growth.",139,71,2,"2019-05-29",91607,-0.450196536257863,9.72300320863724,17.9197285275003,19.898238878985,0.851303152740002,2.24396613844631,-0.892358338563393
"16567","'Setting The Record Straight On CEL-SCI' -Earlier Seeking Alpha Blogpost From CVM4Life","neutral",0.5,0.7,31424,"CEL SCI CORP",7,"the headline 'setting the record straight on cel-sci' suggests a clarification or correction without indicating whether the content is positive or negative.",139,66,1,"2019-05-29",44813,0.222722254693508,-3.33333536982536,-1.77777589801562,11.111111727225,-5.27426190674305,-2.17865749864634,-8.36735347548454
"16568","Daktronics Q4 EPS $(0.24) Misses $(0.04) Estimate, Sales $127.76M Miss $141.17M Estimate","negative",0.8,0.9,31432,"DAKTRONICS INC",7,"the news is negative because daktronics reported both earnings per share (eps) and sales figures that missed analysts' estimates.",155,60,0,"2019-05-29",80233,-7.04419538378716,1.04012144729495,-10.1040090067484,-8.61074900277679,0.835653860121965,1.82840564059106,-1.36240299789238
"16569","Dollar General Q1 Earnings Preview","neutral",0.1,0.8,31440,"DOLLAR GENERAL CORP NEW",7,"the headline 'dollar general q1 earnings preview' is neutral as it simply indicates an upcoming event without providing any positive or negative information about the company's performance.",130,66,1,"2019-05-29",93096,-1.20873367413878,7.16395080089569,10.0329017945993,14.7919932199618,-1.63988191634417,-0.563660684092238,-1.7124160873331
"16570","This Day In Market History: The End Of The World War II Rally","neutral",0.1,0.8,31448,"SPDR DOW JONES IND AVG ETF TRUST",7,"the news is historical in nature and does not provide current information that directly impacts the spdr dow jones ind avg etf trust.",144,62,1,"2019-05-29",85765,-0.867951568216085,0.238783308304846,1.77497958076387,3.653443515512,-1.03466892614961,-0.506356352470261,-1.60326278323851
"16571","Dick's Sporting Goods shares are trading lower despite better-than-expected Q1 EPS and sales results. The company also raised its FY19 EPS guidance.","neutral",0.5,0.7,31456,"DICKS SPORTING GOODS INC",7,"despite better-than-expected q1 eps and sales results and raised fy19 eps guidance, the shares are trading lower, indicating mixed market reactions.",151,64,1,"2019-05-29",89540,-5.89715130627155,1.72260720282793,7.39531265056199,1.84141018228312,-2.37381365150213,-2.66594008795312,-3.21883253345678
"16572","DICK'S Shares Up 0.7% For Session; Oppenheimer Called Co.'s Q1 'Not As Good As Headline Appears'","neutral",0.3,0.6,31464,"DICKS SPORTING GOODS INC",7,"while the shares are up 0.7%, oppenheimer's comment suggests that the q1 results may not be as strong as they appear, balancing the positive share movement with a cautious outlook.",153,75,1,"2019-05-29",89540,-5.89715130627155,1.72260720282793,7.39531265056199,1.84141018228312,-2.37381365150213,-2.66594008795312,-3.21883253345678
"16573","Dick's Sporting Goods Shares Rally After Q1 Earnings Beat, Raise Guidance","positive",0.8,0.9,31472,"DICKS SPORTING GOODS INC",7,"the news is positive because it reports that dick's sporting goods shares rallied after the company beat q1 earnings expectations and raised its guidance.",136,62,2,"2019-05-29",89540,-5.89715130627155,1.72260720282793,7.39531265056199,1.84141018228312,-2.37381365150213,-2.66594008795312,-3.21883253345678
"16574","Dick's Sporting Goods Q1 EPS $0.61 Beats $0.58 Estimate, Sales $1.92B Beat $1.9B Estimate","positive",0.8,0.9,31488,"DICKS SPORTING GOODS INC",7,"the news is positive because dick's sporting goods exceeded both earnings per share (eps) and sales estimates for q1.",153,59,2,"2019-05-29",89540,-5.89715130627155,1.72260720282793,7.39531265056199,1.84141018228312,-2.37381365150213,-2.66594008795312,-3.21883253345678
"16575","For ESG ETFs, Backing Matters","neutral",0.5,0.7,31496,"ISHARES TRUST",7,"the headline does not provide a clear positive or negative sentiment about ishares trust, but rather discusses the importance of backing for esg etfs in general.",125,65,1,"2019-05-29",91577,-0.697566522285342,0.264341779984534,1.40492588895202,3.35835783754364,-0.768061401322484,-0.70215187181154,-1.9396548662263
"16576","DTE Energy 8-K Shows Co. Reaffirmed Prelim. FY19 Operating EPS Guidance $5.97-$6.33 vs $6.24 Estimate","neutral",0.2,0.8,31504,"D T E ENERGY CO",7,"the news is neutral because dte energy reaffirmed its preliminary fy19 operating eps guidance, which is within the expected range and close to the estimate, indicating no significant change in outlook.",154,72,1,"2019-05-29",11674,-0.889879837632179,-0.416864408180118,3.51932576820089,3.53535035617607,-2.27501578629017,-2.68305976964744,-1.89414051619949
"16577","'Israel's legislature set to dissolve as Netanyahu fails to form coalition weeks after hailing election victory' -Haaretz","neutral",0.1,0.8,31512,"ISHARES INC",7,"the news is about political events in israel and does not directly mention or relate to ishares inc, making it neutral in context to the company.",142,65,1,"2019-05-29",92599,-0.469748210161924,-0.94393054023385,0.396449124522369,0.302057492378438,-0.986044201999903,-0.856928202101459,-2.15112729374171
"16578","Eltek Shares Halted On Second Circuit Breaker Of The Session, Up 318%","positive",0.8,0.9,31520,"ELTEK LTD",7,"the news indicates that eltek shares have surged by 318%, which is generally a positive indicator of the company's performance or market perception.",135,66,2,"2019-05-29",84419,326.829266548157,18.8571378588676,-30.714287374663,-23.5714303873933,-1.20481811463833,10.9607535802325,10.3559675537595
"16579","Eltek Shares Resume Trade, Continue Higher, Up 173.8%","positive",0.8,0.9,31528,"ELTEK LTD",7,"the news indicates that eltek shares have resumed trading and have increased significantly by 173.8%, which is a strong positive indicator for the company's stock performance.",132,67,2,"2019-05-29",84419,326.829266548157,18.8571378588676,-30.714287374663,-23.5714303873933,-1.20481811463833,10.9607535802325,10.3559675537595
"16580","Eltek Q1 EPS $0.12 Up From $(0.33) YoY, Sales $8.7M Down From $8.943M YoY","positive",0.7,0.8,31544,"ELTEK LTD",7,"despite a slight decrease in sales, the significant improvement in eps from a loss to a profit indicates a positive financial performance for eltek.",152,62,2,"2019-05-29",84419,326.829266548157,18.8571378588676,-30.714287374663,-23.5714303873933,-1.20481811463833,10.9607535802325,10.3559675537595
"16581","Energizer Holdings shares are trading lower after the company announced an agreement to sell the European Based Varta consumer battery for $401 million.","negative",0.7,0.8,31552,"ENERGIZER HOLDINGS INC NEW",7,"the news is negative because the shares of energizer holdings are trading lower following the announcement of the sale, indicating that investors may view the sale unfavorably or have concerns about the company's future prospects without the european based varta consumer battery business.",151,84,0,"2019-05-29",15400,-4.37134392559528,0.871825497597456,1.36663988727697,0.565508452581098,-2.3327412083745,-2.67543303322768,-3.0792745984452
