question,month,model,file,return_type,response rows,prompt rows,empty headlines,duplicate headlines,rows in model sample,rows in all sample,model sample rows in batch,all sample rows in batch
4,sep,gpt-3.5-turbo,persona4,abnormal_CAPM,4130,4130.0,0,20,4122,3802,4102,3783
4,oct,gpt-3.5-turbo,persona4,abnormal_CAPM,6478,6478.0,0,41,6438,5629,6397,5593
4,nov,gpt-3.5-turbo,persona4,abnormal_CAPM,5264,5264.0,0,0,5217,4523,5217,4523
4,dec,gpt-3.5-turbo,persona4,abnormal_CAPM,3834,3834.0,0,0,3814,3492,3814,3492
4,jan,gpt-3.5-turbo,cot1,abnormal_CAPM,4294,4294.0,0,44,4289,3743,4245,3703
4,feb,gpt-3.5-turbo,cot1,abnormal_CAPM,4590,4590.0,0,35,4586,3598,4551,3569
4,mar,gpt-3.5-turbo,cot1,abnormal_CAPM,3515,3515.0,0,24,3515,3112,3491,3090
4,apr,gpt-3.5-turbo,cot1,abnormal_CAPM,4362,4362.0,0,25,4354,3761,4329,3738
4,may,gpt-3.5-turbo,cot1,abnormal_CAPM,5066,5066.0,0,22,5061,4199,5039,4179
4,jun,gpt-3.5-turbo,cot1,abnormal_CAPM,3222,3222.0,0,40,3217,2969,3177,2940
4,jul,gpt-3.5-turbo,cot1,abnormal_CAPM,5216,5216.0,0,28,5209,4461,5181,4434
4,aug,gpt-3.5-turbo,cot1,abnormal_CAPM,4698,4698.0,0,27,4692,3911,4665,3889
4,sep,gpt-3.5-turbo,cot1,abnormal_CAPM,4130,4130.0,1,20,4122,3802,4102,3783
4,oct,gpt-3.5-turbo,cot1,abnormal_CAPM,6478,6478.0,0,41,6438,5629,6397,5593
4,nov,gpt-3.5-turbo,cot1,abnormal_CAPM,5264,5264.0,0,0,5217,4523,5217,4523
4,dec,gpt-3.5-turbo,cot1,abnormal_CAPM,3834,3834.0,0,0,3814,3492,3814,3492
4,jan,gpt-3.5-turbo,cot2,abnormal_CAPM,4294,4294.0,0,44,4289,3743,4245,3703
4,feb,gpt-3.5-turbo,cot2,abnormal_CAPM,4591,4590.0,0,36,4587,3599,4551,3569
4,mar,gpt-3.5-turbo,cot2,abnormal_CAPM,3515,3515.0,0,24,3515,3112,3491,3090
4,apr,gpt-3.5-turbo,cot2,abnormal_CAPM,4362,4362.0,1,25,4354,3761,4329,3738
4,may,gpt-3.5-turbo,cot2,abnormal_CAPM,5066,5066.0,0,22,5061,4199,5039,4179
4,jun,gpt-3.5-turbo,cot2,abnormal_CAPM,3222,3222.0,0,40,3217,2969,3177,2940
4,jul,gpt-3.5-turbo,cot2,abnormal_CAPM,5216,5216.0,0,28,5209,4461,5181,4434
4,aug,gpt-3.5-turbo,cot2,abnormal_CAPM,4698,4698.0,0,27,4692,3911,4665,3889
4,sep,gpt-3.5-turbo,cot2,abnormal_CAPM,4130,4130.0,0,20,4122,3802,4102,3783
4,oct,gpt-3.5-turbo,cot2,abnormal_CAPM,6478,6478.0,0,41,6438,5629,6397,5593
4,nov,gpt-3.5-turbo,cot2,abnormal_CAPM,5264,5264.0,0,0,5217,4523,5217,4523
4,dec,gpt-3.5-turbo,cot2,abnormal_CAPM,3834,3834.0,0,0,3814,3492,3814,3492
4,jan,gpt-3.5-turbo,cot3,abnormal_CAPM,4294,4294.0,0,44,4289,3743,4245,3703
4,feb,gpt-3.5-turbo,cot3,abnormal_CAPM,4590,4590.0,0,35,4586,3598,4551,3569
4,mar,gpt-3.5-turbo,cot3,abnormal_CAPM,3515,3515.0,0,24,3515,3112,3491,3090
4,apr,gpt-3.5-turbo,cot3,abnormal_CAPM,4362,4362.0,1,25,4354,3761,4329,3738
4,may,gpt-3.5-turbo,cot3,abnormal_CAPM,5066,5066.0,1,22,5061,4199,5039,4179
4,jun,gpt-3.5-turbo,cot3,abnormal_CAPM,3222,3222.0,2,40,3217,2969,3177,2940
4,jul,gpt-3.5-turbo,cot3,abnormal_CAPM,5216,5216.0,1,28,5209,4461,5181,4434
4,aug,gpt-3.5-turbo,cot3,abnormal_CAPM,4698,4698.0,1,27,4692,3911,4665,3889
4,sep,gpt-3.5-turbo,cot3,abnormal_CAPM,4130,4130.0,0,20,4122,3802,4102,3783
4,oct,gpt-3.5-turbo,cot3,abnormal_CAPM,6478,6478.0,0,41,6438,5629,6397,5593
4,nov,gpt-3.5-turbo,cot3,abnormal_CAPM,5264,5264.0,1,0,5217,4523,5217,4523
4,dec,gpt-3.5-turbo,cot3,abnormal_CAPM,3834,3834.0,0,0,3814,3492,3814,3492
4,jan,gpt-3.5-turbo,base_blanks,abnormal_FF3,4294,4294.0,0,44,4289,3743,4245,3703
4,feb,gpt-3.5-turbo,base_blanks,abnormal_FF3,4590,4590.0,0,35,4586,3598,4551,3569
4,mar,gpt-3.5-turbo,base_blanks,abnormal_FF3,3515,3515.0,0,24,3515,3112,3491,3090
4,apr,gpt-3.5-turbo,base_blanks,abnormal_FF3,4362,4362.0,1,25,4354,3761,4329,3738
4,may,gpt-3.5-turbo,base_blanks,abnormal_FF3,5066,5066.0,0,22,5061,4199,5039,4179
4,jun,gpt-3.5-turbo,base_blanks,abnormal_FF3,3222,3222.0,1,40,3217,2969,3177,2940
4,jul,gpt-3.5-turbo,base_blanks,abnormal_FF3,5216,5216.0,1,28,5209,4461,5181,4434
4,aug,gpt-3.5-turbo,base_blanks,abnormal_FF3,4698,4698.0,0,27,4692,3911,4665,3889
4,sep,gpt-3.5-turbo,base_blanks,abnormal_FF3,4130,4130.0,0,20,4122,3802,4102,3783
4,oct,gpt-3.5-turbo,base_blanks,abnormal_FF3,6478,6478.0,0,41,6438,5629,6397,5593
4,nov,gpt-3.5-turbo,base_blanks,abnormal_FF3,5264,5264.0,0,0,5217,4523,5217,4523
4,dec,gpt-3.5-turbo,base_blanks,abnormal_FF3,3834,3834.0,0,0,3814,3492,3814,3492
4,jan,gpt-3.5-turbo,base_json,abnormal_FF3,4294,4294.0,0,44,4289,3743,4245,3703
4,feb,gpt-3.5-turbo,base_json,abnormal_FF3,4590,4590.0,0,35,4586,3598,4551,3569
4,mar,gpt-3.5-turbo,base_json,abnormal_FF3,3515,3515.0,0,24,3515,3112,3491,3090
4,apr,gpt-3.5-turbo,base_json,abnormal_FF3,4362,4362.0,0,25,4354,3761,4329,3738
4,may,gpt-3.5-turbo,base_json,abnormal_FF3,5066,5066.0,0,22,5061,4199,5039,4179
4,jun,gpt-3.5-turbo,base_json,abnormal_FF3,3222,3222.0,0,40,3217,2969,3177,2940
4,jul,gpt-3.5-turbo,base_json,abnormal_FF3,5216,5216.0,1,28,5209,4461,5181,4434
4,aug,gpt-3.5-turbo,base_json,abnormal_FF3,4698,4698.0,0,27,4692,3911,4665,3889
4,sep,gpt-3.5-turbo,base_json,abnormal_FF3,4130,4130.0,0,20,4122,3802,4102,3783
4,oct,gpt-3.5-turbo,base_json,abnormal_FF3,6478,6478.0,0,41,6438,5629,6397,5593
4,nov,gpt-3.5-turbo,base_json,abnormal_FF3,5264,5264.0,0,0,5217,4523,5217,4523
4,dec,gpt-3.5-turbo,base_json,abnormal_FF3,3834,3834.0,0,0,3814,3492,3814,3492
4,jan,gpt-3.5-turbo,persona1,abnormal_FF3,4294,4294.0,0,44,4289,3743,4245,3703
4,feb,gpt-3.5-turbo,persona1,abnormal_FF3,4590,4590.0,0,35,4586,3598,4551,3569
4,mar,gpt-3.5-turbo,persona1,abnormal_FF3,3515,3515.0,0,24,3515,3112,3491,3090
4,apr,gpt-3.5-turbo,persona1,abnormal_FF3,4362,4362.0,0,25,4354,3761,4329,3738
4,may,gpt-3.5-turbo,persona1,abnormal_FF3,5066,5066.0,0,22,5061,4199,5039,4179
4,jun,gpt-3.5-turbo,persona1,abnormal_FF3,3222,3222.0,0,40,3217,2969,3177,2940
4,jul,gpt-3.5-turbo,persona1,abnormal_FF3,5216,5216.0,0,28,5209,4461,5181,4434
4,aug,gpt-3.5-turbo,persona1,abnormal_FF3,4698,4698.0,0,27,4692,3911,4665,3889
4,sep,gpt-3.5-turbo,persona1,abnormal_FF3,4130,4130.0,0,20,4122,3802,4102,3783
4,oct,gpt-3.5-turbo,persona1,abnormal_FF3,6478,6478.0,0,41,6438,5629,6397,5593
4,nov,gpt-3.5-turbo,persona1,abnormal_FF3,5264,5264.0,0,0,5217,4523,5217,4523
4,dec,gpt-3.5-turbo,persona1,abnormal_FF3,3834,3834.0,0,0,3814,3492,3814,3492
4,jan,gpt-3.5-turbo,persona2,abnormal_FF3,4294,4294.0,0,44,4289,3743,4245,3703
4,feb,gpt-3.5-turbo,persona2,abnormal_FF3,4590,4590.0,1,35,4586,3598,4551,3569
4,mar,gpt-3.5-turbo,persona2,abnormal_FF3,3515,3515.0,0,24,3515,3112,3491,3090
4,apr,gpt-3.5-turbo,persona2,abnormal_FF3,4362,4362.0,0,25,4354,3761,4329,3738
4,may,gpt-3.5-turbo,persona2,abnormal_FF3,5066,5066.0,0,22,5061,4199,5039,4179
4,jun,gpt-3.5-turbo,persona2,abnormal_FF3,3222,3222.0,0,40,3217,2969,3177,2940
4,jul,gpt-3.5-turbo,persona2,abnormal_FF3,5216,5216.0,0,28,5209,4461,5181,4434
4,aug,gpt-3.5-turbo,persona2,abnormal_FF3,4698,4698.0,0,27,4692,3911,4665,3889
4,sep,gpt-3.5-turbo,persona2,abnormal_FF3,4130,4130.0,0,20,4122,3802,4102,3783
4,oct,gpt-3.5-turbo,persona2,abnormal_FF3,6478,6478.0,0,41,6438,5629,6397,5593
4,nov,gpt-3.5-turbo,persona2,abnormal_FF3,5264,5264.0,0,0,5217,4523,5217,4523
4,dec,gpt-3.5-turbo,persona2,abnormal_FF3,3834,3834.0,0,0,3814,3492,3814,3492
4,jan,gpt-3.5-turbo,persona3,abnormal_FF3,4294,4294.0,0,44,4289,3743,4245,3703
4,feb,gpt-3.5-turbo,persona3,abnormal_FF3,4590,4590.0,0,35,4586,3598,4551,3569
4,mar,gpt-3.5-turbo,persona3,abnormal_FF3,3515,3515.0,0,24,3515,3112,3491,3090
4,apr,gpt-3.5-turbo,persona3,abnormal_FF3,4362,4362.0,0,25,4354,3761,4329,3738
4,may,gpt-3.5-turbo,persona3,abnormal_FF3,5066,5066.0,1,22,5061,4199,5039,4179
4,jun,gpt-3.5-turbo,persona3,abnormal_FF3,3222,3222.0,0,40,3217,2969,3177,2940
4,jul,gpt-3.5-turbo,persona3,abnormal_FF3,5216,5216.0,0,28,5209,4461,5181,4434
4,aug,gpt-3.5-turbo,persona3,abnormal_FF3,4698,4698.0,0,27,4692,3911,4665,3889
4,sep,gpt-3.5-turbo,persona3,abnormal_FF3,4130,4130.0,0,20,4122,3802,4102,3783
4,oct,gpt-3.5-turbo,persona3,abnormal_FF3,6478,6478.0,0,41,6438,5629,6397,5593
4,nov,gpt-3.5-turbo,persona3,abnormal_FF3,5264,5264.0,1,0,5217,4523,5217,4523
4,dec,gpt-3.5-turbo,persona3,abnormal_FF3,3834,3834.0,0,0,3814,3492,3814,3492
4,jan,gpt-3.5-turbo,persona4,abnormal_FF3,4294,4294.0,0,44,4289,3743,4245,3703
4,feb,gpt-3.5-turbo,persona4,abnormal_FF3,4590,4590.0,0,35,4586,3598,4551,3569
4,mar,gpt-3.5-turbo,persona4,abnormal_FF3,3515,3515.0,0,24,3515,3112,3491,3090
4,apr,gpt-3.5-turbo,persona4,abnormal_FF3,4362,4362.0,0,25,4354,3761,4329,3738
4,may,gpt-3.5-turbo,persona4,abnormal_FF3,5066,5066.0,0,22,5061,4199,5039,4179
4,jun,gpt-3.5-turbo,persona4,abnormal_FF3,3222,3222.0,0,40,3217,2969,3177,2940
4,jul,gpt-3.5-turbo,persona4,abnormal_FF3,5216,5216.0,0,28,5209,4461,5181,4434
4,aug,gpt-3.5-turbo,persona4,abnormal_FF3,4698,4698.0,0,27,4692,3911,4665,3889
4,sep,gpt-3.5-turbo,persona4,abnormal_FF3,4130,4130.0,0,20,4122,3802,4102,3783
4,oct,gpt-3.5-turbo,persona4,abnormal_FF3,6478,6478.0,0,41,6438,5629,6397,5593
4,nov,gpt-3.5-turbo,persona4,abnormal_FF3,5264,5264.0,0,0,5217,4523,5217,4523
4,dec,gpt-3.5-turbo,persona4,abnormal_FF3,3834,3834.0,0,0,3814,3492,3814,3492
4,jan,gpt-3.5-turbo,cot1,abnormal_FF3,4294,4294.0,0,44,4289,3743,4245,3703
4,feb,gpt-3.5-turbo,cot1,abnormal_FF3,4590,4590.0,0,35,4586,3598,4551,3569
4,mar,gpt-3.5-turbo,cot1,abnormal_FF3,3515,3515.0,0,24,3515,3112,3491,3090
4,apr,gpt-3.5-turbo,cot1,abnormal_FF3,4362,4362.0,0,25,4354,3761,4329,3738
4,may,gpt-3.5-turbo,cot1,abnormal_FF3,5066,5066.0,0,22,5061,4199,5039,4179
4,jun,gpt-3.5-turbo,cot1,abnormal_FF3,3222,3222.0,0,40,3217,2969,3177,2940
4,jul,gpt-3.5-turbo,cot1,abnormal_FF3,5216,5216.0,0,28,5209,4461,5181,4434
4,aug,gpt-3.5-turbo,cot1,abnormal_FF3,4698,4698.0,0,27,4692,3911,4665,3889
4,sep,gpt-3.5-turbo,cot1,abnormal_FF3,4130,4130.0,1,20,4122,3802,4102,3783
4,oct,gpt-3.5-turbo,cot1,abnormal_FF3,6478,6478.0,0,41,6438,5629,6397,5593
4,nov,gpt-3.5-turbo,cot1,abnormal_FF3,5264,5264.0,0,0,5217,4523,5217,4523
4,dec,gpt-3.5-turbo,cot1,abnormal_FF3,3834,3834.0,0,0,3814,3492,3814,3492
4,jan,gpt-3.5-turbo,cot2,abnormal_FF3,4294,4294.0,0,44,4289,3743,4245,3703
4,feb,gpt-3.5-turbo,cot2,abnormal_FF3,4591,4590.0,0,36,4587,3599,4551,3569
4,mar,gpt-3.5-turbo,cot2,abnormal_FF3,3515,3515.0,0,24,3515,3112,3491,3090
4,apr,gpt-3.5-turbo,cot2,abnormal_FF3,4362,4362.0,1,25,4354,3761,4329,3738
4,may,gpt-3.5-turbo,cot2,abnormal_FF3,5066,5066.0,0,22,5061,4199,5039,4179
4,jun,gpt-3.5-turbo,cot2,abnormal_FF3,3222,3222.0,0,40,3217,2969,3177,2940
4,jul,gpt-3.5-turbo,cot2,abnormal_FF3,5216,5216.0,0,28,5209,4461,5181,4434
4,aug,gpt-3.5-turbo,cot2,abnormal_FF3,4698,4698.0,0,27,4692,3911,4665,3889
4,sep,gpt-3.5-turbo,cot2,abnormal_FF3,4130,4130.0,0,20,4122,3802,4102,3783
4,oct,gpt-3.5-turbo,cot2,abnormal_FF3,6478,6478.0,0,41,6438,5629,6397,5593
4,nov,gpt-3.5-turbo,cot2,abnormal_FF3,5264,5264.0,0,0,5217,4523,5217,4523
4,dec,gpt-3.5-turbo,cot2,abnormal_FF3,3834,3834.0,0,0,3814,3492,3814,3492
4,jan,gpt-3.5-turbo,cot3,abnormal_FF3,4294,4294.0,0,44,4289,3743,4245,3703
4,feb,gpt-3.5-turbo,cot3,abnormal_FF3,4590,4590.0,0,35,4586,3598,4551,3569
4,mar,gpt-3.5-turbo,cot3,abnormal_FF3,3515,3515.0,0,24,3515,3112,3491,3090
4,apr,gpt-3.5-turbo,cot3,abnormal_FF3,4362,4362.0,1,25,4354,3761,4329,3738
4,may,gpt-3.5-turbo,cot3,abnormal_FF3,5066,5066.0,1,22,5061,4199,5039,4179
4,jun,gpt-3.5-turbo,cot3,abnormal_FF3,3222,3222.0,2,40,3217,2969,3177,2940
4,jul,gpt-3.5-turbo,cot3,abnormal_FF3,5216,5216.0,1,28,5209,4461,5181,4434
4,aug,gpt-3.5-turbo,cot3,abnormal_FF3,4698,4698.0,1,27,4692,3911,4665,3889
4,sep,gpt-3.5-turbo,cot3,abnormal_FF3,4130,4130.0,0,20,4122,3802,4102,3783
4,oct,gpt-3.5-turbo,cot3,abnormal_FF3,6478,6478.0,0,41,6438,5629,6397,5593
4,nov,gpt-3.5-turbo,cot3,abnormal_FF3,5264,5264.0,1,0,5217,4523,5217,4523
4,dec,gpt-3.5-turbo,cot3,abnormal_FF3,3834,3834.0,0,0,3814,3492,3814,3492
4,jan,gpt-4o-mini,base_blanks,realized,4294,4294.0,0,44,4292,3745,4248,3705
4,feb,gpt-4o-mini,base_blanks,realized,4590,4590.0,0,35,4588,3598,4553,3569
4,mar,gpt-4o-mini,base_blanks,realized,3515,3515.0,0,24,3515,3112,3491,3090
4,apr,gpt-4o-mini,base_blanks,realized,4362,4362.0,0,25,4361,3762,4336,3739
4,may,gpt-4o-mini,base_blanks,realized,5066,5066.0,0,22,5066,4199,5044,4179
4,jun,gpt-4o-mini,base_blanks,realized,3222,3222.0,0,40,3222,2969,3182,2940
4,jul,gpt-4o-mini,base_blanks,realized,5216,5216.0,0,28,5212,4461,5184,4434
4,aug,gpt-4o-mini,base_blanks,realized,4698,4698.0,0,27,4695,3914,4668,3892
4,sep,gpt-4o-mini,base_blanks,realized,4130,4130.0,0,20,4129,3806,4109,3787
4,oct,gpt-4o-mini,base_blanks,realized,6478,6478.0,0,41,6469,5655,6428,5619
4,nov,gpt-4o-mini,base_blanks,realized,5254,5254.0,0,11,5250,4552,5239,4542
4,dec,gpt-4o-mini,base_blanks,realized,3856,3856.0,0,30,3849,3524,3819,3497
4,jan,gpt-4o-mini,base_json,realized,4294,4294.0,0,44,4292,3745,4248,3705
4,feb,gpt-4o-mini,base_json,realized,4590,4590.0,0,35,4588,3598,4553,3569
4,mar,gpt-4o-mini,base_json,realized,3515,3515.0,0,24,3515,3112,3491,3090
4,apr,gpt-4o-mini,base_json,realized,4362,4362.0,0,25,4361,3762,4336,3739
4,may,gpt-4o-mini,base_json,realized,5066,5066.0,0,22,5066,4199,5044,4179
4,jun,gpt-4o-mini,base_json,realized,3222,3222.0,0,40,3222,2969,3182,2940
4,jul,gpt-4o-mini,base_json,realized,5216,5216.0,0,28,5212,4461,5184,4434
4,aug,gpt-4o-mini,base_json,realized,4698,4698.0,0,27,4695,3914,4668,3892
4,sep,gpt-4o-mini,base_json,realized,4130,4130.0,0,20,4129,3806,4109,3787
4,oct,gpt-4o-mini,base_json,realized,6478,6478.0,0,41,6469,5655,6428,5619
4,nov,gpt-4o-mini,base_json,realized,5254,5254.0,0,11,5250,4552,5239,4542
4,dec,gpt-4o-mini,base_json,realized,3856,3856.0,0,30,3849,3524,3819,3497
4,jan,gpt-4o-mini,persona1,realized,4294,4294.0,0,44,4292,3745,4248,3705
4,feb,gpt-4o-mini,persona1,realized,4590,4590.0,0,35,4588,3598,4553,3569
4,mar,gpt-4o-mini,persona1,realized,3515,3515.0,0,24,3515,3112,3491,3090
4,apr,gpt-4o-mini,persona1,realized,4362,4362.0,0,25,4361,3762,4336,3739
4,may,gpt-4o-mini,persona1,realized,5066,5066.0,0,22,5066,4199,5044,4179
4,jun,gpt-4o-mini,persona1,realized,3222,3222.0,0,40,3222,2969,3182,2940
4,jul,gpt-4o-mini,persona1,realized,5216,5216.0,0,28,5212,4461,5184,4434
4,aug,gpt-4o-mini,persona1,realized,4698,4698.0,0,27,4695,3914,4668,3892
4,sep,gpt-4o-mini,persona1,realized,4130,4130.0,0,20,4129,3806,4109,3787
4,oct,gpt-4o-mini,persona1,realized,6478,6478.0,0,41,6469,5655,6428,5619
4,nov,gpt-4o-mini,persona1,realized,5254,5254.0,0,11,5250,4552,5239,4542
4,dec,gpt-4o-mini,persona1,realized,3856,3856.0,0,30,3849,3524,3819,3497
4,jan,gpt-4o-mini,persona2,realized,4294,4294.0,0,44,4292,3745,4248,3705
4,feb,gpt-4o-mini,persona2,realized,4590,4590.0,0,35,4588,3598,4553,3569
4,mar,gpt-4o-mini,persona2,realized,3515,3515.0,0,24,3515,3112,3491,3090
4,apr,gpt-4o-mini,persona2,realized,4362,4362.0,0,25,4361,3762,4336,3739
4,may,gpt-4o-mini,persona2,realized,5066,5066.0,0,22,5066,4199,5044,4179
4,jun,gpt-4o-mini,persona2,realized,3222,3222.0,0,40,3222,2969,3182,2940
4,jul,gpt-4o-mini,persona2,realized,5216,5216.0,0,28,5212,4461,5184,4434
4,aug,gpt-4o-mini,persona2,realized,4698,4698.0,0,27,4695,3914,4668,3892
4,sep,gpt-4o-mini,persona2,realized,4130,4130.0,0,20,4129,3806,4109,3787
4,oct,gpt-4o-mini,persona2,realized,6478,6478.0,0,41,6469,5655,6428,5619
4,nov,gpt-4o-mini,persona2,realized,5254,5254.0,0,11,5250,4552,5239,4542
4,dec,gpt-4o-mini,persona2,realized,3856,3856.0,0,30,3849,3524,3819,3497
4,jan,gpt-4o-mini,persona3,realized,4294,4294.0,0,44,4292,3745,4248,3705
4,feb,gpt-4o-mini,persona3,realized,4590,4590.0,0,35,4588,3598,4553,3569
4,mar,gpt-4o-mini,persona3,realized,3515,3515.0,0,24,3515,3112,3491,3090
4,apr,gpt-4o-mini,persona3,realized,4362,4362.0,0,25,4361,3762,4336,3739
4,may,gpt-4o-mini,persona3,realized,5066,5066.0,0,22,5066,4199,5044,4179
4,jun,gpt-4o-mini,persona3,realized,3222,3222.0,0,40,3222,2969,3182,2940
4,jul,gpt-4o-mini,persona3,realized,5216,5216.0,0,28,5212,4461,5184,4434
4,aug,gpt-4o-mini,persona3,realized,4698,4698.0,0,27,4695,3914,4668,3892
4,sep,gpt-4o-mini,persona3,realized,4130,4130.0,0,20,4129,3806,4109,3787
4,oct,gpt-4o-mini,persona3,realized,6478,6478.0,0,41,6469,5655,6428,5619
4,nov,gpt-4o-mini,persona3,realized,5254,5254.0,0,11,5250,4552,5239,4542
4,dec,gpt-4o-mini,persona3,realized,3856,3856.0,0,30,3849,3524,3819,3497
4,jan,gpt-4o-mini,persona4,realized,4294,4294.0,0,44,4292,3745,4248,3705
4,feb,gpt-4o-mini,persona4,realized,4590,4590.0,0,35,4588,3598,4553,3569
4,mar,gpt-4o-mini,persona4,realized,3515,3515.0,0,24,3515,3112,3491,3090
4,apr,gpt-4o-mini,persona4,realized,4362,4362.0,0,25,4361,3762,4336,3739
4,may,gpt-4o-mini,persona4,realized,5066,5066.0,0,22,5066,4199,5044,4179
4,jun,gpt-4o-mini,persona4,realized,3222,3222.0,0,40,3222,2969,3182,2940
4,jul,gpt-4o-mini,persona4,realized,5216,5216.0,3,28,5212,4461,5184,4434
4,aug,gpt-4o-mini,persona4,realized,4698,4698.0,2,27,4695,3914,4668,3892
4,sep,gpt-4o-mini,persona4,realized,4130,4130.0,0,20,4129,3806,4109,3787
4,oct,gpt-4o-mini,persona4,realized,6478,6478.0,0,41,6469,5655,6428,5619
4,nov,gpt-4o-mini,persona4,realized,5254,5254.0,0,11,5250,4552,5239,4542
4,dec,gpt-4o-mini,persona4,realized,3856,3856.0,0,30,3849,3524,3819,3497
4,jan,gpt-4o-mini,cot1,realized,4294,4294.0,0,44,4292,3745,4248,3705
4,feb,gpt-4o-mini,cot1,realized,4590,4590.0,0,35,4588,3598,4553,3569
4,mar,gpt-4o-mini,cot1,realized,3515,3515.0,0,24,3515,3112,3491,3090
4,apr,gpt-4o-mini,cot1,realized,4362,4362.0,0,25,4361,3762,4336,3739
4,may,gpt-4o-mini,cot1,realized,5066,5066.0,0,22,5066,4199,5044,4179
4,jun,gpt-4o-mini,cot1,realized,3222,3222.0,0,40,3222,2969,3182,2940
4,jul,gpt-4o-mini,cot1,realized,5216,5216.0,0,28,5212,4461,5184,4434
4,aug,gpt-4o-mini,cot1,realized,4698,4698.0,0,27,4695,3914,4668,3892
4,sep,gpt-4o-mini,cot1,realized,4130,4130.0,0,20,4129,3806,4109,3787
4,oct,gpt-4o-mini,cot1,realized,6478,6478.0,0,41,6469,5655,6428,5619
4,nov,gpt-4o-mini,cot1,realized,5254,5254.0,0,11,5250,4552,5239,4542
4,dec,gpt-4o-mini,cot1,realized,3856,3856.0,0,30,3849,3524,3819,3497
4,jan,gpt-4o-mini,cot2,realized,4294,4294.0,0,44,4292,3745,4248,3705
4,feb,gpt-4o-mini,cot2,realized,4590,4590.0,0,35,4588,3598,4553,3569
4,mar,gpt-4o-mini,cot2,realized,3515,3515.0,0,24,3515,3112,3491,3090
4,apr,gpt-4o-mini,cot2,realized,4362,4362.0,0,25,4361,3762,4336,3739
4,may,gpt-4o-mini,cot2,realized,5066,5066.0,0,22,5066,4199,5044,4179
4,jun,gpt-4o-mini,cot2,realized,3222,3222.0,0,40,3222,2969,3182,2940
4,jul,gpt-4o-mini,cot2,realized,5216,5216.0,0,28,5212,4461,5184,4434
4,aug,gpt-4o-mini,cot2,realized,4698,4698.0,0,27,4695,3914,4668,3892
4,sep,gpt-4o-mini,cot2,realized,4130,4130.0,0,20,4129,3806,4109,3787
4,oct,gpt-4o-mini,cot2,realized,6478,6478.0,0,41,6469,5655,6428,5619
4,nov,gpt-4o-mini,cot2,realized,5254,5254.0,0,11,5250,4552,5239,4542
4,dec,gpt-4o-mini,cot2,realized,3856,3856.0,0,30,3849,3524,3819,3497
4,jan,gpt-4o-mini,cot3,realized,4294,4294.0,0,44,4292,3745,4248,3705
4,feb,gpt-4o-mini,cot3,realized,4590,4590.0,0,35,4588,3598,4553,3569
4,mar,gpt-4o-mini,cot3,realized,3515,3515.0,0,24,3515,3112,3491,3090
4,apr,gpt-4o-mini,cot3,realized,4362,4362.0,0,25,4361,3762,4336,3739
4,may,gpt-4o-mini,cot3,realized,5066,5066.0,0,22,5066,4199,5044,4179
4,jun,gpt-4o-mini,cot3,realized,3222,3222.0,0,40,3222,2969,3182,2940
4,jul,gpt-4o-mini,cot3,realized,5216,5216.0,0,28,5212,4461,5184,4434
4,aug,gpt-4o-mini,cot3,realized,4698,4698.0,0,27,4695,3914,4668,3892
4,sep,gpt-4o-mini,cot3,realized,4130,4130.0,0,20,4129,3806,4109,3787
4,oct,gpt-4o-mini,cot3,realized,6478,6478.0,0,41,6469,5655,6428,5619
4,nov,gpt-4o-mini,cot3,realized,5254,5254.0,0,11,5250,4552,5239,4542
4,dec,gpt-4o-mini,cot3,realized,3856,3856.0,0,30,3849,3524,3819,3497
4,jan,gpt-4o-mini,base_blanks,abnormal_CAPM,4294,4294.0,0,44,4290,3743,4246,3703
4,feb,gpt-4o-mini,base_blanks,abnormal_CAPM,4590,4590.0,0,35,4588,3598,4553,3569
4,mar,gpt-4o-mini,base_blanks,abnormal_CAPM,3515,3515.0,0,24,3515,3112,3491,3090
4,apr,gpt-4o-mini,base_blanks,abnormal_CAPM,4362,4362.0,0,25,4359,3761,4334,3738
4,may,gpt-4o-mini,base_blanks,abnormal_CAPM,5066,5066.0,0,22,5066,4199,5044,4179
4,jun,gpt-4o-mini,base_blanks,abnormal_CAPM,3222,3222.0,0,40,3222,2969,3182,2940
4,jul,gpt-4o-mini,base_blanks,abnormal_CAPM,5216,5216.0,0,28,5212,4461,5184,4434
4,aug,gpt-4o-mini,base_blanks,abnormal_CAPM,4698,4698.0,0,27,4692,3911,4665,3889
4,sep,gpt-4o-mini,base_blanks,abnormal_CAPM,4130,4130.0,0,20,4124,3802,4104,3783
4,oct,gpt-4o-mini,base_blanks,abnormal_CAPM,6478,6478.0,0,41,6442,5629,6401,5593
4,nov,gpt-4o-mini,base_blanks,abnormal_CAPM,5254,5254.0,0,11,5231,4533,5220,4523
4,dec,gpt-4o-mini,base_blanks,abnormal_CAPM,3856,3856.0,0,30,3844,3519,3814,3492
4,jan,gpt-4o-mini,base_json,abnormal_CAPM,4294,4294.0,0,44,4290,3743,4246,3703
4,feb,gpt-4o-mini,base_json,abnormal_CAPM,4590,4590.0,0,35,4588,3598,4553,3569
4,mar,gpt-4o-mini,base_json,abnormal_CAPM,3515,3515.0,0,24,3515,3112,3491,3090
4,apr,gpt-4o-mini,base_json,abnormal_CAPM,4362,4362.0,0,25,4359,3761,4334,3738
