Unnamed: 0,custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,headline type num,date,ticker,datetime_utc,permno,cusip,ret,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,date1,date2,date3,date4,date5,date6,date7,date8,date9,date10,Mkt-RF,SMB,HML,RF,Mkt-RF_1,SMB_1,HML_1,RF_1,date_1,Mkt-RF_2,SMB_2,HML_2,RF_2,date_2,Mkt-RF_3,SMB_3,HML_3,RF_3,date_3,Mkt-RF_4,SMB_4,HML_4,RF_4,date_4,Mkt-RF_5,SMB_5,HML_5,RF_5,date_5,Mkt-RF_6,SMB_6,HML_6,RF_6,date_6,Mkt-RF_7,SMB_7,HML_7,RF_7,date_7,Mkt-RF_8,SMB_8,HML_8,RF_8,date_8,Mkt-RF_9,SMB_9,HML_9,RF_9,date_9,Mkt-RF_10,SMB_10,HML_10,RF_10,date_10,index,b_mkt,b_smb,b_hml,er_CAPM,ar_CAPM,er_CAPM_1,ar_CAPM_1,er_CAPM_2,ar_CAPM_2,er_CAPM_3,ar_CAPM_3,er_CAPM_4,ar_CAPM_4,er_CAPM_5,ar_CAPM_5,er_CAPM_6,ar_CAPM_6,er_CAPM_7,ar_CAPM_7,er_CAPM_8,ar_CAPM_8,er_CAPM_9,ar_CAPM_9,er_CAPM_10,ar_CAPM_10,CAPM_CAR_1,CAPM_CAR_2,CAPM_CAR_3,CAPM_CAR_5,CAPM_CAR_10
22296,22296,NOVARTIS A G,Novartis Reports Core Operating Income Grew 18%; Says Catalyst Rich 2019 with Potential Blockbuster Launches on Track,7,increase,0.8,0.7,"the positive report of core operating income growth and potential blockbuster launches suggests a positive outlook for novartis, which could lead to an increase in stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22304,22304,NOVARTIS A G,"Novartis Starts 2019 With Strong Sales And Double Digit Core Operating Income Growth, Mayzent Launch And Alcon Spin-off; Profit Guidance Upgraded",7,increase,0.8,0.7,"the strong sales, double digit core operating income growth, mayzent launch, and alcon spin-off, along with the upgraded profit guidance, are all positive indicators that are likely to boost investor confidence and drive up novartis a g's stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22312,22312,OWENS CORNING NEW,"Owens-Corning Q1 EPS $0.54 Misses $0.58 Estimate, Sales $1.667B Miss $1.68B Estimate",7,decrease,0.8,0.5,owens-corning's q1 earnings and sales missing estimates may lead to a decrease in investor confidence and a potential decrease in the stock price.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22320,22320,OCULAR THERAPEUTIX INC,Ocular Therapeutix Highlights Presentation Of New Data At Association for Research in Vision and Ophthalmology Annual Meeting,7,increase,0.8,0.7,the presentation of new data at a major ophthalmology conference is likely to generate positive interest and confidence in the company's products and potential future success.,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22328,22328,OIL STATES INTERNATIONAL INC,"Oil States International Q1 EPS $(0.25) Beats $(0.28) Estimate, Sales $250.611M Beat $244.7M Estimate",7,increase,0.8,0.6,"oil states international beat earnings and sales estimates, indicating strong performance which could lead to an increase in stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22336,22336,OMNICELL INC,The University Of Tennessee Medical Center Selects Omnicell Solutions To Support Medication Management Strategy,7,increase,0.8,0.7,"the selection of omnicell solutions by a reputable medical center indicates a positive outlook for the company's products and services, likely leading to an increase in stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22344,22344,OLD POINT FINL CORP,Old Point Financial Corporation - Common Stock Q1 EPS $0.39 Up From $0.19 YoY,7,increase,0.8,0.7,"the increase in q1 eps from $0.19 to $0.39 year over year is a positive indicator of financial performance, likely leading to an increase in stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22352,22352,O REILLY AUTOMOTIVE INC NEW,O'Reilly Automotive  shares are trading lower after the company reported worse-than-expected Q1 sales and issued Q2 guidance below consensus estimates.,7,decrease,0.8,0.7,the worse-than-expected q1 sales and lower q2 guidance are likely to negatively impact investor confidence and lead to a decrease in o'reilly automotive's stock price.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22360,22360,O REILLY AUTOMOTIVE INC NEW,"O'Reilly Reaffirms FY19 Guidance: EPS $17.37-$17.47 vs $17.78 Estimate, Sales $10B-$10.3B vs $10.17B Est.",7,decrease,0.8,0.7,the reaffirmation of fy19 guidance with lower eps and sales estimates than expected may lead to a decrease in o reilly automotive inc new's stock price.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22368,22368,O REILLY AUTOMOTIVE INC NEW,O'Reilly Sees Q2 EPS $4.55-$4.65 vs $4.69 Estimate,7,decrease,0.8,0.6,the lower than expected q2 eps forecast may lead to a decrease in investor confidence and a potential decrease in o reilly automotive inc new's stock price.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22376,22376,O REILLY AUTOMOTIVE INC NEW,"O'Reilly Automotive Q1 EPS $4.05, Inline, Sales $2.411B Miss $2.43B Estimate",7,decrease,0.8,0.6,the miss in sales estimate may lead to a decrease in o reilly automotive inc new's stock price as investors may view it as a negative indicator of the company's performance.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22384,22384,ORRSTOWN FINANCIAL SERVICES INC,Orrstown Financial Q1 EPS $0.33 Misses $0.39 Estimate,7,decrease,0.8,0.6,the missed eps estimate may lead to a decrease in investor confidence and a potential decrease in stock price.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22392,22392,OCCIDENTAL PETROLEUM CORP,Anadarko Confirms Receipt Of Unsolicited Proposal From Occidental; Anadarko's Board Expects To Respond To Occidental's Proposal Upon Completing Its Review,7,increase,0.8,0.7,"the news of anadarko confirming receipt of an unsolicited proposal from occidental could indicate potential acquisition or partnership opportunities, which may lead to an increase in occidental petroleum corp's stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22400,22400,OCCIDENTAL PETROLEUM CORP,Occidental Petroleum Option Alert: Aug 16 $62.5 Calls Sweep (18) near the Ask: 794 @ $3.39 vs 230 OI; Earnings 5/7 After Close [est] Ref=$60.99,7,increase,0.8,0.7,"the option alert for $62.5 calls sweep near the ask suggests bullish sentiment and potential buying interest, which could lead to an increase in occidental petroleum corp's stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22408,22408,OCCIDENTAL PETROLEUM CORP,Occidental Petroleum shares are trading lower after the company offered to acquire Anadarko for $76 per share in cash and stock.,7,uncertain,0.6,0.3,"the offer to acquire anadarko could potentially lead to increased value for occidental petroleum, but uncertainty in the market may also cause a decrease in stock price.",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22416,22416,OCCIDENTAL PETROLEUM CORP,"Occidental Ups Its Bid For Anadarko, Threatens Chevron Deal",7,increase,0.8,0.7,"occidental's increased bid for anadarko shows their commitment to the deal, which could potentially lead to a positive impact on their stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22424,22424,OCCIDENTAL PETROLEUM CORP,"UPDATE: Occidental Offer For Anadarko In $38/Share Cash, 0.6094 Shares Of Occidental",7,uncertain,0.6,0.3,"the offer for anadarko could potentially lead to increased value for occidental petroleum corp, but the final impact on the stock price is uncertain due to various factors at play.",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22432,22432,OCCIDENTAL PETROLEUM CORP,Occidental Petroleum Reports Superior Proposal For Anadarko At $76/Share,7,increase,0.8,0.7,"occidental petroleum's superior proposal for anadarko at $76/share is likely to be viewed positively by investors, potentially leading to an increase in their stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22440,22440,PACWEST BANCORP DE,PacWest Bancorp Names Mark Yung COO,7,uncertain,0.6,0.3,"the appointment of a new coo could bring positive changes to the company, but the impact on the stock price is uncertain and may depend on various factors.",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22448,22448,PROSPERITY BANCSHARES INC,"Prosperity Bancshares Q1 EPS $1.18 Beats $1.16 Estimate, Sales $183.055M Miss $186.01M Estimate",7,uncertain,0.6,0.3,"while the eps beat estimates, the sales missed estimates, leading to uncertainty in the stock price reaction.",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22456,22456,P G & E CORP,CNBC Reporting Warren Buffett Says Berkshire Is Not Buying PG&E,7,uncertain,0.6,0.0,"warren buffett's statement could create uncertainty in the market, leading to fluctuations in p g & e corp's stock price.",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22464,22464,P G & E CORP,PG&E shares trading higher following a report from Sparkspread Warren Buffett's Berkshire Hathaway is in talks to buy the company. CNBC has since reported Buffett denied the rumor.,7,uncertain,0.6,0.3,the conflicting reports from sparkspread and cnbc create uncertainty about the potential impact on p g & e corp's stock price.,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22472,22472,P G & E CORP,"BZ NOTE: Sparkspread Reported On Jan. 9, 2019 PG&E Had Retained Advisors To Explore Asset Sales",7,uncertain,0.6,0.3,the news of exploring asset sales could have varying impacts on p g & e corp's stock price depending on the specifics of the assets being considered for sale and market reactions.,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22480,22480,P G & E CORP,PG&E Shares Spike Sharply Higher Amid Report Berkshire Hathaway In Talks To Buy Co.,7,increase,0.8,0.7,"the news of berkshire hathaway potentially buying pg&e has caused a spike in the stock price, indicating positive investor sentiment.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22488,22488,P G & E CORP,"Judge Says PG&E Can Pay Employees up to $350M in Bonuses this Year to Meet Safety Goals to prevent wildfires,",7,uncertain,0.6,0.3,"the news of bonuses could be seen as a positive step towards improving safety measures, but the large amount of money involved may raise concerns about financial stability.",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22496,22496,P G & E CORP,PG&E Seeks Higher Electric Rates,7,increase,0.8,0.7,"seeking higher electric rates could potentially lead to increased revenue for p g & e corp, which could positively impact their stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22504,22504,PROCTER & GAMBLE CO,"Deutsche Bank Maintains Hold on Procter & Gamble Company (The) Common Stock, Raises Price Target to $106",7,increase,0.8,0.6,the fact that deutsche bank raised the price target for procter & gamble company indicates positive sentiment and may lead to an increase in the stock price.,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22512,22512,PROCTER & GAMBLE CO,"Barclays Upgrades Procter & Gamble Company (The) Common Stock to Overweight, Announces $112 Price Target",7,increase,0.8,0.7,"barclays upgrading procter & gamble to overweight and setting a high price target suggests positive sentiment and potential growth, likely leading to an increase in stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22520,22520,PROCTER & GAMBLE CO,DZ Bank Downgrades Procter & Gamble Company (The) Common Stock to Sell,7,decrease,0.8,0.7,the downgrade to sell by dz bank may lead to decreased investor confidence and selling pressure on procter & gamble company's stock.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22528,22528,PULTE GROUP INC,"BTIG Research Upgrades PulteGroup, Inc. Common Stock to Neutral",7,uncertain,0.6,0.3,the upgrade to neutral could have a mixed impact on the stock price depending on how investors interpret the change.,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22536,22536,POLARIS INC,"Wells Fargo Maintains Outperform on Polaris Industries Inc. Common Stock, Raises Price Target to $110",7,increase,0.8,0.7,"wells fargo maintaining an outperform rating and raising the price target indicates positive sentiment towards polaris inc, likely leading to an increase in stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22544,22544,POLARIS INC,"Goldman Sachs Initiates Coverage On Polaris Industries Inc. Common Stock with Buy Rating, Announces $123 Price Target",7,increase,0.8,0.7,"the initiation of coverage by goldman sachs with a buy rating and a high price target typically signals positive sentiment and could attract more investors, leading to a potential increase in polaris inc's stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22552,22552,DAVE & BUSTERS ENTERTAINMENT INC,Dave & Buster's Enter Option Alert: May 3 $57.5 Calls Sweep (31) near the Ask: 580 @ $0.551 vs 15 OI; Earnings 6/10 After Close [est] Ref=$55.9699,7,uncertain,0.6,0.3,"the option alert may indicate bullish sentiment, but it is uncertain how it will impact the stock price in the short term.",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22560,22560,CHILDRENS PLACE INC,"DA Davidson Initiates Coverage On Children's Place, Inc. (The) - Common Stock with Buy Rating, Announces $135 Price Target",7,increase,0.8,0.7,the initiation of coverage with a buy rating and a high price target suggests positive sentiment and potential growth for childrens place inc's stock.,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22568,22568,PSYCHEMEDICS CORP,Psychemedics Test For Fentanyl Detection Cleared By FDA,7,increase,0.8,0.7,"the fda clearance for psychemedics' test for fentanyl detection is likely to increase investor confidence and interest in the company's products, leading to a potential increase in stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22576,22576,P T C INC,PTC shares are trading lower after the company reported worse-than-expected Q2 EPS and sales and issued weak guidance for Q3 and FY19.,7,decrease,0.8,0.7,the worse-than-expected q2 results and weak guidance for q3 and fy19 are likely to negatively impact investor confidence and lead to a decrease in ptc inc's stock price.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22584,22584,P T C INC,"PTC Sees Q3 Adj. EPS $0.31-$0.36 vs $0.40 Est., Sales $320M-$325M vs $331.74M Est.; Sees FY19 Adj. EPS $1.75-$1.85 vs $1.80 Est., Sales $1.31B-$1.33B vs $1.33B Est.",7,decrease,0.8,0.6,the lower than expected q3 and fy19 earnings and sales forecasts are likely to negatively impact ptc inc's stock price.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22592,22592,P T C INC,"PTC Q2 EPS $0.22 Misses $0.35 Estimate, Sales $290.65M Miss $314.12M Estimate",7,decrease,0.8,0.7,the missed earnings and sales estimates are likely to result in a decrease in ptc inc's stock price as investors may view the company's performance negatively.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22600,22600,P T C INC,PTC Names Kristian Talvitie CFO,7,uncertain,0.6,0.3,"the appointment of a new cfo can have varying effects on a company's stock price, depending on the market's perception of the individual's qualifications and the company's future financial performance.",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22608,22608,QUALCOMM INC,"Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Wed., Apr. 24, 2019",7,uncertain,0.6,0.3,"the top 10 most-searched tickers may or may not have a direct impact on qualcomm inc's stock price, so the outcome is uncertain.",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22616,22616,REPUBLIC BANCORP INC KY,Republic Bancorp Q1 EPS $1.41 Beats $1.36 Estimate,7,increase,0.8,0.6,"the q1 eps beating estimates suggests strong performance, likely leading to an increase in stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22624,22624,ROBERT HALF INTERNATIONAL INC,Robert Half International shares are trading lower after the company reported worse-than-expected Q1 EPS and sales.,7,decrease,0.8,0.7,the worse-than-expected q1 eps and sales report is likely to negatively impact investor confidence and lead to a decrease in robert half international inc's stock price.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22632,22632,RETAIL OPPORTUNITY INVST CORP,Retail Opportunity Investments Corp Reaffirms FY19 FFO Guidance Of $1.11-$1.15 Per Share,7,uncertain,0.6,0.3,"the reaffirmation of fy19 ffo guidance could be seen as positive by investors, but other market factors could also influence the stock price.",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22640,22640,RETAIL OPPORTUNITY INVST CORP,Retail Opportunity Inv Q1 FFO $0.24 Down From $0.3 YoY,7,decrease,0.8,0.2,a decrease in ffo compared to the previous year may lead to a decrease in investor confidence and potentially a decrease in stock price.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22648,22648,ROLLINS INC,Rollins shares are trading lower after the company reported worse-than-expected Q1 EPS and sales.,7,decrease,0.8,0.7,the worse-than-expected q1 eps and sales report is likely to negatively impact investor confidence and lead to a decrease in rollins inc's stock price.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22656,22656,ROLLINS INC,"Rollins Q1 EPS $0.14 Misses $0.15 Estimate, Sales $429.069M Miss $437.27M Estimate",7,decrease,0.8,0.6,the missed earnings and sales estimates may lead to a decrease in investor confidence and a potential decrease in rollins inc's stock price.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22664,22664,RUSH ENTERPRISES INC,"Rush Enterprises Q1 EPS $0.98 Beats $0.81 Estimate, Sales $1.35B Miss $1.42B Estimate",7,decrease,0.8,0.6,"the company's q1 eps beat estimates but sales missed, which could lead to a decrease in stock price as investors may be concerned about the lower than expected sales.",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22672,22672,BOSTON BEER INC,Boston Beer shares are trading higher after the company reported better-than-expected Q1 EPS and sales.,7,increase,0.8,0.7,the better-than-expected q1 eps and sales are likely to positively impact investor sentiment and drive up the stock price.,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22680,22680,BOSTON BEER INC,"Boston Beer Co Q1 Adj. EPS $1.87 Beats $1 Estimate, Sales $267.559M Beat $234.96M Estimate",7,increase,0.8,0.7,"the company beat both earnings and sales estimates, indicating strong performance which is likely to positively impact the stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22688,22688,SPIRIT AIRLINES INC,Spirit Airlines shares are trading higher after the company reported worse-than-expected Q1 sales.,7,decrease,0.8,0.7,worse-than-expected q1 sales typically lead to a decrease in stock price as it indicates potential financial challenges for the company.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22696,22696,SPIRIT AIRLINES INC,"Spirit Airlines Q1 Adj. EPS $0.84, Inline, Sales $855.8M Miss $856.13M Estimate",7,uncertain,0.6,0.3,"the q1 results being in line with expectations but missing on sales could lead to mixed reactions from investors, resulting in uncertainty about the stock price movement.",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22704,22704,SINCLAIR INC,Sinclair Broadcast Group Option Alert: May 17 $50 Calls at the Ask: 1000 @ $0.35 vs 0 OI; Earnings 5/8 Before Open Ref=$44.37,7,increase,0.8,0.6,"the option alert for $50 calls suggests bullish sentiment and potential buying activity, which could lead to an increase in sinclair inc's stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22712,22712,S E I INVESTMENTS CO,"SEI Investments Q1 EPS $0.73 Misses $0.74 Estimate, Sales $400.82M Miss $401.48M Estimate",7,decrease,0.8,0.5,the missed earnings and sales estimates may lead to a decrease in investor confidence and a potential decrease in stock price.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
